USAF   ,WBAN  ,STATION NAME                  ,CTRY ,ST ,CALL  ,LAT     ,LON      ,ELEV(M)
937130 ,99999 ,SOUTH ISLAND                  ,NZ   ,   ,      ,-47.980 ,+168.620 ,+0000.0
937210 ,99999 ,MILFORD SOUNDN AWS            ,NZ   ,   ,      ,-44.667 ,+167.917 ,+0006.0
937380 ,99999 ,MT COOK AERODROME AWS         ,NZ   ,   ,      ,-43.767 ,+170.133 ,+0656.2
937470 ,99999 ,TARA HILLS                    ,NZ   ,   ,      ,-44.517 ,+169.900 ,+0488.0
937510 ,99999 ,AVIEMORE                      ,NZ   ,   ,      ,-44.667 ,+170.350 ,+0241.0
937550 ,99999 ,FAIRLIE                       ,NZ   ,   ,      ,-44.100 ,+170.817 ,+0300.0
937610 ,99999 ,HORORATA                      ,NZ   ,   ,      ,-43.517 ,+171.933 ,+0196.0
937720 ,99999 ,TIMARU AERODROME              ,NZ   ,   ,      ,-44.300 ,+171.217 ,+0027.0
937730 ,99999 ,TIMARU AERODROME AWS          ,NZ   ,   ,      ,-44.300 ,+171.233 ,+0027.0
937750 ,99999 ,TIMARU HARBOUR                ,NZ   ,   ,      ,-44.400 ,+171.250 ,+0008.0
937800 ,99999 ,CHRISTCHURCH INTL             ,NZ   ,   ,NZCH  ,-43.489 ,+172.532 ,+0037.5
937810 ,99999 ,CHRISTCHURCH AERO AWS         ,NZ   ,   ,      ,-43.483 ,+172.517 ,+0037.0
937830 ,99999 ,WIGRAM                        ,NZ   ,   ,      ,-43.550 ,+172.550 ,+0030.0
937920 ,99999 ,LE BON BAY AWS                ,NZ   ,   ,      ,-43.733 ,+173.117 ,+0238.0
937960 ,99999 ,OAMARU AIRPORT AWS            ,NZ   ,   ,      ,-44.967 ,+171.083 ,+0031.0
938000 ,99999 ,SECRETARY ISLAND AWS          ,NZ   ,   ,      ,-45.217 ,+166.883 ,+0019.0
938050 ,99999 ,PUYSEGUR POINT AWS            ,NZ   ,   ,      ,-46.150 ,+166.600 ,+0044.0
938060 ,99999 ,PUYSEGUR PT (LGT-H)           ,NZ   ,   ,      ,-46.167 ,+166.633 ,+0041.0
938310 ,99999 ,QUEENSTOWN AERODROME          ,NZ   ,   ,      ,-45.017 ,+168.733 ,+0358.0
938400 ,99999 ,CENTRE ISL (LGT-H)            ,NZ   ,   ,      ,-46.467 ,+167.850 ,+0061.0
938440 ,99999 ,INVERCARGILL                  ,NZ   ,   ,NZNV  ,-46.412 ,+168.313 ,+0001.5
938450 ,99999 ,INVERCARGILL AIRPORT AWS      ,NZ   ,   ,      ,-46.417 ,+168.333 ,+0002.0
938630 ,99999 ,GORE                          ,NZ   ,   ,      ,-46.100 ,+168.933 ,+0070.0
938870 ,99999 ,NUGGET POINT AWS              ,NZ   ,   ,      ,-46.450 ,+169.817 ,+0130.0
938910 ,99999 ,DUNEDIN AERODROME AWS         ,NZ   ,   ,      ,-45.917 ,+170.183 ,+0002.0
938960 ,99999 ,TAIAROA HEAD                  ,NZ   ,   ,      ,-45.767 ,+170.733 ,+0076.0
939090 ,99999 ,SOUTH WEST CAPE AWS           ,NZ   ,   ,      ,-47.267 ,+167.450 ,+0102.0
939290 ,99999 ,ENDERBY ISLAND AWS            ,NZ   ,   ,      ,-50.483 ,+166.300 ,+0040.0
939440 ,99999 ,CAMPBELL ISLAND               ,NZ   ,   ,      ,-52.550 ,+169.150 ,+0019.0
939450 ,99999 ,CAMBELL ISLAND AWS            ,NZ   ,   ,      ,-52.550 ,+169.167 ,+0019.0
939470 ,99999 ,CAMBELL ISLAND AWS            ,NZ   ,   ,      ,-52.550 ,+169.150 ,+0019.0
939840 ,99999 ,CHATHAM ISL (RADIO)           ,NZ   ,   ,      ,-43.950 ,-176.567 ,+0049.0
939850 ,99999 ,CHATHAM ISLAND AERODROME AWS  ,NZ   ,   ,      ,-43.817 ,-176.483 ,+0013.1
939860 ,99999 ,CHATHAM ISLANDS               ,NZ   ,   ,NZCI  ,-43.810 ,-176.457 ,+0013.1
939870 ,99999 ,CHATHAM ISLANDS AWS           ,NZ   ,   ,      ,-43.950 ,-176.567 ,+0049.0
939940 ,99999 ,RAOUL ISLAND AWS              ,NZ   ,   ,      ,-29.250 ,-177.933 ,+0049.5
939950 ,99999 ,949950                        ,AS   ,   ,      ,-31.533 ,+159.083 ,+0046.0
939960 ,99999 ,949960                        ,AS   ,   ,      ,-29.050 ,+167.933 ,+0109.0
939970 ,99999 ,RAOUL ISLAND KERMADEC ISLANDS ,NZ   ,   ,NZRN  ,-29.250 ,-177.933 ,+0049.5
939980 ,99999 ,949980                        ,AS   ,   ,      ,-54.500 ,+158.950 ,+0006.0
940010 ,99999 ,KIUNGA SOUTH                  ,PP   ,   ,      ,-06.133 ,+141.300 ,+0035.0
940020 ,99999 ,AITAPE                        ,PP   ,   ,      ,-03.150 ,+142.350 ,+0003.0
940030 ,99999 ,DARU W.O.                     ,PP   ,   ,      ,-09.067 ,+143.200 ,+0004.0
940040 ,99999 ,WEWAK W.O.                    ,PP   ,   ,      ,-03.567 ,+143.633 ,+0005.0
940050 ,99999 ,MOUNT HAGEN                   ,PP   ,   ,      ,-05.817 ,+144.283 ,+1631.0
940080 ,99999 ,MOREHEAD                      ,PP   ,   ,      ,-08.717 ,+141.633 ,+0031.0
940120 ,99999 ,KEREMA                        ,PP   ,   ,      ,-07.950 ,+145.767 ,+0006.0
940140 ,99999 ,MADANG W.O.                   ,PP   ,   ,      ,-05.217 ,+145.800 ,+0004.0
940200 ,99999 ,MENYAMYA                      ,PP   ,   ,      ,-07.167 ,+146.000 ,+1127.0
940220 ,99999 ,VANIMO I.P.PDTE. ED           ,PP   ,   ,      ,-02.700 ,+141.317 ,+0003.0
940270 ,99999 ,LAE                           ,PP   ,   ,      ,-06.733 ,+147.000 ,+0009.0
940310 ,99999 ,LAKE KUTUBU                   ,PP   ,   ,      ,-06.367 ,+143.300 ,+0807.0
940320 ,99999 ,AIOME                         ,PP   ,   ,      ,-05.117 ,+144.750 ,+0107.0
940350 ,99999 ,PORT MORESBY W.O.             ,PP   ,   ,      ,-09.433 ,+147.217 ,+0028.0
940440 ,99999 ,MOMOTE/MANUS ISLAND           ,PP   ,   ,      ,-02.067 ,+147.433 ,+0004.0
940470 ,99999 ,NADZAB W.O.                   ,PP   ,   ,      ,-06.567 ,+146.717 ,+0070.0
940481 ,99999 ,FINSCHAFEN                    ,PP   ,   ,      ,-06.617 ,+147.850 ,+0008.0
940500 ,99999 ,GIZARUM/UMBOI ISL             ,PP   ,   ,      ,-05.650 ,+147.800 ,+0043.0
940510 ,99999 ,ERAVE                         ,PP   ,   ,      ,-06.650 ,+143.883 ,+1036.0
940560 ,99999 ,POPONDETTA                    ,PP   ,   ,      ,-08.750 ,+148.250 ,+0091.0
940691 ,99999 ,KANDRIAN-ON-NU-BRIT           ,PP   ,   ,      ,-06.200 ,+149.550 ,+0091.0
940760 ,99999 ,KAVIENG W.O.                  ,PP   ,   ,      ,-02.567 ,+150.817 ,+0007.0
940820 ,99999 ,NUGURIA                       ,PP   ,   ,      ,-03.317 ,+154.667 ,+0003.0
940830 ,99999 ,NAMATANAI                     ,PP   ,   ,      ,-03.667 ,+152.450 ,+0042.0
940850 ,99999 ,RABAUL                        ,PP   ,   ,      ,-04.200 ,+152.183 ,+0009.0
940870 ,99999 ,MISIMA W.O.                   ,PP   ,   ,      ,-10.700 ,+152.833 ,+0006.0
940890 ,99999 ,PANASESA                      ,PP   ,   ,      ,-10.750 ,+151.733 ,+0002.0
940900 ,99999 ,JINJO/ROSSEL ISLAND           ,PP   ,   ,      ,-11.317 ,+154.233 ,+0020.0
940970 ,99999 ,KIETA                         ,PP   ,   ,      ,-06.317 ,+155.717 ,+0003.0
941000 ,99999 ,KALUMBURU                     ,AS   ,   ,      ,-14.300 ,+126.633 ,+0024.0
941010 ,99999 ,KALUMBURU MISSION             ,AS   ,   ,      ,-14.300 ,+126.650 ,+0024.0
941020 ,99999 ,TROUGHTON ISLAND              ,AS   ,   ,      ,-13.750 ,+126.150 ,+0008.0
941030 ,99999 ,BROWSE ISLAND AWS             ,AS   ,   ,      ,-14.117 ,+123.533 ,+0005.0
941049 ,99999 ,MITCHELL PLATEAU              ,AS   ,   ,      ,-14.820 ,+125.830 ,+0269.0
941050 ,99999 ,NOONAMAH AIRSTRIP             ,AS   ,   ,      ,-12.617 ,+131.050 ,+0017.5
941060 ,99999 ,NGUKURR AIRPORT               ,AS   ,   ,      ,-14.717 ,+134.750 ,+0014.0
941080 ,99999 ,CROKER ISLAND AIRPORT         ,AS   ,   ,      ,-11.167 ,+132.483 ,+0015.5
941090 ,99999 ,MURGANELLA AIRSTRIP           ,AS   ,   ,      ,-11.550 ,+132.927 ,+0011.5
941100 ,99999 ,OENPELLI AIRPORT              ,AS   ,   ,      ,-12.333 ,+133.007 ,+0009.1
941110 ,99999 ,PORT KEATS AWS AUT            ,AS   ,   ,      ,-14.233 ,+129.450 ,+0018.0
941160 ,99999 ,DUM IN MIRRIE                 ,AS   ,   ,      ,-12.633 ,+130.367 ,+0004.0
941170 ,99999 ,MANGO FARM                    ,AS   ,   ,      ,-13.733 ,+130.683 ,+0016.0
941180 ,99999 ,PINE CREEK COUNCIL            ,AS   ,   ,      ,-13.817 ,+131.833 ,+0207.0
941190 ,99999 ,PIRLANGIMPI                   ,AS   ,   ,      ,-11.400 ,+130.417 ,+0019.0
941200 ,99999 ,DARWIN INTL                   ,AS   ,   ,YPDN  ,-12.415 ,+130.877 ,+0031.4
941205 ,99999 ,DARWIN (CIV/MIL)              ,AS   ,   ,      ,-12.400 ,+130.883 ,+0030.0
941210 ,99999 ,CHANNEL POINT                 ,AS   ,   ,      ,-13.167 ,+130.117 ,+0004.0
941220 ,99999 ,CAPE FOURCROY                 ,AS   ,   ,      ,-11.783 ,+130.017 ,+0007.0
941230 ,99999 ,GUNPOINT                      ,AS   ,   ,      ,-12.233 ,+131.033 ,+0015.0
941240 ,99999 ,MIDDLE PT RESEARCH            ,AS   ,   ,      ,-12.567 ,+131.300 ,+0010.0
941250 ,99999 ,BATCHELOR AERO                ,AS   ,   ,      ,-13.050 ,+131.017 ,+0105.0
941270 ,99999 ,POINT STUART                  ,AS   ,   ,      ,-12.233 ,+131.883 ,+0001.0
941280 ,99999 ,DOUGLAS RIVER                 ,AS   ,   ,      ,-13.833 ,+131.183 ,+0044.0
941290 ,99999 ,CAPE DON AWS                  ,AS   ,   ,      ,-11.317 ,+131.767 ,+0020.0
941300 ,99999 ,BRADSHAW                      ,AS   ,   ,      ,-14.950 ,+130.800 ,+0076.0
941310 ,99999 ,TINDAL                        ,AS   ,   ,YPTN  ,-14.521 ,+132.378 ,+0135.0
941320 ,99999 ,KATHERINE COUNTRY CLUB        ,AS   ,   ,      ,-14.467 ,+132.267 ,+0106.0
941325 ,99999 ,KATHERINE/TINDAL              ,AS   ,   ,      ,-14.450 ,+132.283 ,+0109.0
941330 ,99999 ,MINJILANG                     ,AS   ,   ,      ,-11.150 ,+132.583 ,+0024.0
941340 ,99999 ,BLACK POINT (PORT ESSINGTON)  ,AS   ,   ,      ,-11.150 ,+132.133 ,+0005.0
941350 ,99999 ,MCCLUER ISLAND AWS            ,AS   ,   ,      ,-11.050 ,+132.983 ,+0002.0
941370 ,99999 ,JABIRU AIRPORT                ,AS   ,   ,      ,-12.667 ,+132.900 ,+0028.0
941380 ,99999 ,OENPELLI                      ,AS   ,   ,      ,-12.333 ,+133.050 ,+0009.0
941390 ,99999 ,WARRUWI                       ,AS   ,   ,      ,-11.650 ,+133.383 ,+0020.0
941400 ,99999 ,MILINGIMBI AWS                ,AS   ,   ,      ,-12.117 ,+134.900 ,+0016.0
941410 ,99999 ,CENTRAL ARNHEM PLATEAU        ,AS   ,   ,      ,-13.333 ,+133.083 ,+0416.0
941420 ,99999 ,MANINGRIDA                    ,AS   ,   ,      ,-12.050 ,+134.217 ,+0016.0
941430 ,99999 ,BULMAN AWS                    ,AS   ,   ,      ,-13.667 ,+134.333 ,+0105.0
941440 ,99999 ,ROPER BAR                     ,AS   ,   ,      ,-14.750 ,+134.533 ,+0019.0
941450 ,99999 ,ROPER VALLEY                  ,AS   ,   ,      ,-14.917 ,+134.000 ,+0070.0
941460 ,99999 ,ELCHO ISLAND                  ,AS   ,   ,      ,-12.033 ,+135.567 ,+0030.0
941470 ,99999 ,CAPE WESSEL AWS               ,AS   ,   ,      ,-11.017 ,+136.750 ,+0019.0
941480 ,99999 ,NGUKURR                       ,AS   ,   ,      ,-14.733 ,+134.733 ,+0034.0
941490 ,99999 ,ALYANGULA POLICE              ,AS   ,   ,      ,-13.850 ,+136.417 ,+0022.0
941500 ,99999 ,GOVE AIRPORT                  ,AS   ,   ,YDGV  ,-12.283 ,+136.817 ,+0053.0
941510 ,99999 ,NORTH EAST ISLAND             ,AS   ,   ,      ,-13.650 ,+136.933 ,+0018.0
941520 ,99999 ,BORROLOOLA                    ,AS   ,   ,      ,-16.083 ,+136.300 ,+0017.0
941530 ,99999 ,GROOTE EYLANDT                ,AS   ,   ,YGTE  ,-13.975 ,+136.460 ,+0016.2
941700 ,99999 ,WEIPA AERO                    ,AS   ,   ,      ,-12.683 ,+141.917 ,+0019.0
941710 ,99999 ,WEIPA                         ,AS   ,   ,YBWP  ,-12.679 ,+141.925 ,+0019.2
941713 ,99999 ,WEIPA ARPT(PRIVATE)           ,AS   ,   ,ABWP  ,-12.683 ,+141.933 ,+0019.0
941740 ,99999 ,HORN ISLAND                   ,AS   ,   ,YHID  ,-10.583 ,+142.283 ,+0005.0
941750 ,99999 ,THURSDAY ISLAND               ,AS   ,   ,      ,-10.567 ,+142.217 ,+0008.0
941820 ,99999 ,COCONUT ISLAND                ,AS   ,   ,      ,-10.050 ,+143.067 ,+0004.0
941830 ,99999 ,COEN AIRPORT                  ,AS   ,   ,      ,-13.767 ,+143.117 ,+0160.0
941840 ,99999 ,COEN AIRPORT                  ,AS   ,   ,      ,-13.750 ,+143.117 ,+0162.0
941850 ,99999 ,COEN CITY                     ,AS   ,   ,      ,-13.950 ,+143.200 ,+0194.0
941860 ,99999 ,LOCKHART RIVER AIRPORT        ,AS   ,   ,      ,-12.783 ,+143.300 ,+0020.0
941870 ,99999 ,MUSGRAVE                      ,AS   ,   ,      ,-14.783 ,+143.500 ,+0082.0
941880 ,99999 ,CAPE FLATTERY                 ,AS   ,   ,      ,-14.967 ,+145.317 ,+0019.0
942000 ,99999 ,MANDORA                       ,AS   ,   ,      ,-19.733 ,+120.850 ,+0008.0
942010 ,99999 ,CYGNET BAY                    ,AS   ,   ,      ,-16.450 ,+123.000 ,+0009.0
942020 ,99999 ,BIDYADANGA                    ,AS   ,   ,      ,-18.683 ,+121.783 ,+0012.0
942030 ,99999 ,BROOME INTL                   ,AS   ,   ,YBRM  ,-17.945 ,+122.232 ,+0017.1
942040 ,99999 ,CURTIN AERO                   ,AS   ,   ,      ,-17.583 ,+123.817 ,+0078.0
942050 ,99999 ,DERBY                         ,AS   ,   ,YPDB  ,-17.300 ,+123.617 ,+0008.0
942060 ,99999 ,FITZROY CROSSING AERO         ,AS   ,   ,      ,-18.183 ,+125.567 ,+0115.0
942070 ,99999 ,ROWLEY SHOALS                 ,AS   ,   ,      ,-17.533 ,+118.950 ,+0008.0
942080 ,99999 ,KURI BAY                      ,AS   ,   ,      ,-15.483 ,+124.517 ,+0017.0
942090 ,99999 ,FITZROY CROSSING CA           ,AS   ,   ,      ,-18.717 ,+125.967 ,+0202.0
942100 ,99999 ,ADELE ISLAND                  ,AS   ,   ,      ,-15.517 ,+123.150 ,+0005.0
942110 ,99999 ,MOUNT ELIZABETH               ,AS   ,   ,      ,-16.417 ,+126.100 ,+0547.0
942120 ,99999 ,HALLS CREEK AIRPORT           ,AS   ,   ,      ,-18.233 ,+127.667 ,+0424.0
942130 ,99999 ,WARMUN                        ,AS   ,   ,      ,-17.017 ,+128.217 ,+0205.0
942140 ,99999 ,WYNDHAM                       ,AS   ,   ,      ,-15.483 ,+128.117 ,+0016.0
942150 ,99999 ,DOONGAN                       ,AS   ,   ,      ,-15.383 ,+126.317 ,+0386.0
942160 ,99999 ,KUNUNURRA                     ,AS   ,   ,YPKU  ,-15.778 ,+128.708 ,+0044.2
942170 ,99999 ,ARGYLE AERODROME              ,AS   ,   ,      ,-16.633 ,+128.450 ,+0165.0
942180 ,99999 ,INVERWAY                      ,AS   ,   ,      ,-17.850 ,+129.633 ,+0403.0
942200 ,99999 ,TIMBER CREEK                  ,AS   ,   ,      ,-15.650 ,+130.467 ,+0023.0
942250 ,99999 ,DELAMERE WEAPONS RANGE        ,AS   ,   ,      ,-15.750 ,+131.917 ,+0222.0
942290 ,99999 ,WAVE HILL                     ,AS   ,   ,      ,-17.383 ,+131.117 ,+0198.0
942300 ,99999 ,KIDMAN SPRINGS                ,AS   ,   ,      ,-16.117 ,+130.950 ,+0100.0
942310 ,99999 ,LAJAMANU                      ,AS   ,   ,      ,-18.333 ,+130.633 ,+0317.0
942320 ,99999 ,VICTORIA RIVER DOWNS          ,AS   ,   ,      ,-16.400 ,+131.017 ,+0090.0
942340 ,99999 ,DALY WATERS AWS               ,AS   ,   ,      ,-16.250 ,+133.367 ,+0211.0
942360 ,99999 ,ELLIOTT                       ,AS   ,   ,      ,-17.550 ,+133.533 ,+0223.0
942370 ,99999 ,LARRIMAH                      ,AS   ,   ,      ,-15.583 ,+133.217 ,+0186.0
942380 ,99999 ,TENNANT CREEK AIRPORT         ,AS   ,   ,YDTC  ,-19.633 ,+134.183 ,+0377.0
942390 ,99999 ,MCARTHUR RIVER MINE           ,AS   ,   ,      ,-16.433 ,+136.067 ,+0041.0
942420 ,99999 ,BRUNETTE DOWNS                ,AS   ,   ,      ,-18.650 ,+135.950 ,+0219.0
942480 ,99999 ,CENTRE ISLAND                 ,AS   ,   ,      ,-15.750 ,+136.800 ,+0013.0
942550 ,99999 ,CAMOOWEAL TOWNSHIP            ,AS   ,   ,      ,-19.917 ,+138.117 ,+0232.0
942560 ,99999 ,MORNINGTON ISLAND             ,AS   ,   ,      ,-16.667 ,+139.167 ,+0009.0
942570 ,99999 ,SWEERS ISLAND                 ,AS   ,   ,      ,-17.117 ,+139.600 ,+0004.0
942580 ,99999 ,WOLLOGORANG                   ,AS   ,   ,      ,-17.200 ,+137.933 ,+0061.0
942590 ,99999 ,BURKETOWN POST OFFICE         ,AS   ,   ,      ,-17.750 ,+139.550 ,+0008.0
942600 ,99999 ,BURKETOWN AIRPORT             ,AS   ,   ,      ,-17.750 ,+139.533 ,+0006.0
942610 ,99999 ,CENTURY MINE                  ,AS   ,   ,      ,-18.750 ,+138.700 ,+0127.0
942660 ,99999 ,NORMANTON AIRPORT             ,AS   ,   ,      ,-17.683 ,+141.067 ,+0019.0
942670 ,99999 ,NORMANTON                     ,AS   ,   ,      ,-17.667 ,+141.083 ,+0010.0
942680 ,99999 ,KOWANYAMA AIRPORT             ,AS   ,   ,      ,-15.483 ,+141.750 ,+0011.0
942690 ,99999 ,CROYDON TOWNSHIP              ,AS   ,   ,      ,-18.200 ,+142.233 ,+0119.0
942700 ,99999 ,TOORAK RESEARCH STATION       ,AS   ,   ,      ,-21.033 ,+141.800 ,+0149.0
942740 ,99999 ,GEORGETOWN AIRPORT            ,AS   ,   ,      ,-18.300 ,+143.533 ,+0302.0
942750 ,99999 ,GEORGETOWN POST OFFICE        ,AS   ,   ,      ,-18.300 ,+143.550 ,+0295.0
942760 ,99999 ,PALMERVILLE                   ,AS   ,   ,      ,-16.000 ,+144.067 ,+0205.0
942770 ,99999 ,MOUNT SURPRIZE                ,AS   ,   ,      ,-18.150 ,+144.317 ,+0453.0
942830 ,99999 ,COOKTOWN MISSION              ,AS   ,   ,      ,-15.433 ,+145.183 ,+0009.0
942840 ,99999 ,ARLINGTON REEF                ,AS   ,   ,      ,-16.717 ,+146.117 ,+0008.0
942850 ,99999 ,LOW ISLES LIGHTHOUSE          ,AS   ,   ,      ,-16.383 ,+145.567 ,+0004.0
942860 ,99999 ,MAREEBA AIRPORT               ,AS   ,   ,      ,-17.067 ,+145.417 ,+0476.0
942870 ,99999 ,CAIRNS INTL                   ,AS   ,   ,YBCS  ,-16.886 ,+145.755 ,+0003.0
942875 ,99999 ,CAIRNS AIRPORT                ,AS   ,   ,      ,-16.883 ,+145.767 ,+0007.0
942880 ,99999 ,CAIRNS RACECOURSE             ,AS   ,   ,      ,-16.950 ,+145.750 ,+0401.0
942881 ,99999 ,ATHERTON TREATMENT            ,AS   ,   ,      ,-17.250 ,+145.483 ,+0752.0
942890 ,99999 ,HOLMES REEF                   ,AS   ,   ,      ,-16.467 ,+147.867 ,+0008.0
942900 ,99999 ,FLINDERS REEF                 ,AS   ,   ,      ,-17.717 ,+148.450 ,+0007.0
942910 ,99999 ,INNISFAIL                     ,AS   ,   ,      ,-17.517 ,+146.033 ,+0008.0
942920 ,99999 ,CARDWELL STONEY CREEK         ,AS   ,   ,      ,-18.300 ,+146.033 ,+0007.0
942930 ,99999 ,LIHOU REEF LIGHTHOUSE         ,AS   ,   ,      ,-17.133 ,+152.150 ,+0009.8
942932 ,99999 ,MINGELA DOTSWOOD A            ,AS   ,   ,      ,-19.633 ,+146.283 ,+0281.0
942940 ,99999 ,TOWNSVILLE                    ,AS   ,   ,YBTL  ,-19.253 ,+146.765 ,+0005.5
942945 ,99999 ,TOWNSVILLE(CIV/MIL)           ,AS   ,   ,      ,-19.250 ,+146.767 ,+0006.0
942950 ,99999 ,LUCINDA POINT AWS             ,AS   ,   ,      ,-18.517 ,+146.383 ,+0010.0
942960 ,99999 ,LIHOU REEF                    ,AS   ,   ,      ,-17.117 ,+152.000 ,+0009.0
942970 ,99999 ,CAPE FERGUSON NTC AWS         ,AS   ,   ,      ,-19.280 ,+147.060 ,+0000.0
942979 ,99999 ,CAPE CLEVELAND LIGHT HOUSE    ,AS   ,   ,      ,-19.180 ,+147.020 ,+0057.6
942980 ,99999 ,MARION REEF                   ,AS   ,   ,      ,-19.083 ,+152.383 ,+0008.0
942990 ,99999 ,WILLIS ISLAND                 ,AS   ,   ,      ,-16.288 ,+149.965 ,+0009.0
943000 ,99999 ,CARNARVON AIRPORT             ,AS   ,   ,      ,-24.888 ,+113.670 ,+0004.0
943020 ,99999 ,LEARMONTH                     ,AS   ,   ,YPLM  ,-22.236 ,+114.089 ,+0005.8
943025 ,99999 ,LEARMONTH (CIV/MIL)           ,AS   ,   ,      ,-22.233 ,+114.100 ,+0006.0
943030 ,99999 ,THEVENARD ISLAND              ,AS   ,   ,      ,-21.450 ,+115.017 ,+0006.0
943040 ,99999 ,BARROW IL (PRIVATE)           ,AS   ,   ,      ,-20.817 ,+115.383 ,+0063.0
943050 ,99999 ,ONSLOW                        ,AS   ,   ,      ,-21.633 ,+115.117 ,+0004.0
943060 ,99999 ,MARDIE                        ,AS   ,   ,      ,-21.183 ,+115.967 ,+0012.0
943070 ,99999 ,LEGENDRE ISLAND               ,AS   ,   ,      ,-20.367 ,+116.850 ,+0029.0
943080 ,99999 ,ROEBOURNE AERO                ,AS   ,   ,      ,-20.750 ,+117.150 ,+0011.0
943090 ,99999 ,ROEBOURNE                     ,AS   ,   ,      ,-20.783 ,+117.150 ,+0013.0
943100 ,99999 ,BEDOUT ISLAND                 ,AS   ,   ,      ,-19.583 ,+119.100 ,+0010.0
943110 ,99999 ,PARDOO STATION                ,AS   ,   ,      ,-20.100 ,+119.583 ,+0010.0
943120 ,99999 ,PORT HEDLAND INTL             ,AS   ,   ,YPPD  ,-20.378 ,+118.626 ,+0010.1
943130 ,99999 ,WITTENOOM                     ,AS   ,   ,      ,-22.250 ,+118.333 ,+0464.0
943140 ,99999 ,PANNAWONICA                   ,AS   ,   ,      ,-21.633 ,+116.333 ,+0200.0
943150 ,99999 ,BALGO HILLS ASA               ,AS   ,   ,      ,-20.133 ,+127.983 ,+0421.1
943160 ,99999 ,PARABURDOO AERO               ,AS   ,   ,      ,-23.167 ,+117.750 ,+0424.0
943170 ,99999 ,NEWMAN AERO                   ,AS   ,   ,      ,-23.417 ,+119.800 ,+0524.0
943180 ,99999 ,EMU CREEK STATION             ,AS   ,   ,      ,-23.033 ,+115.033 ,+0112.0
943190 ,99999 ,TELFER AERO                   ,AS   ,   ,      ,-21.717 ,+122.217 ,+0292.0
943200 ,99999 ,BALGO HILLS                   ,AS   ,   ,      ,-20.150 ,+127.983 ,+0421.0
943210 ,99999 ,WULUNGURRU                    ,AS   ,   ,      ,-23.267 ,+129.367 ,+0455.0
943220 ,99999 ,PAPUNYA                       ,AS   ,   ,      ,-23.200 ,+131.917 ,+0609.0
943230 ,99999 ,WATARRKA                      ,AS   ,   ,      ,-24.300 ,+131.550 ,+0613.0
943240 ,99999 ,YUENDUMU                      ,AS   ,   ,      ,-22.250 ,+131.800 ,+0668.0
943250 ,99999 ,ALI CURUNG                    ,AS   ,   ,      ,-21.000 ,+134.400 ,+0376.0
943260 ,99999 ,ALICE SPRINGS                 ,AS   ,   ,YBAS  ,-23.807 ,+133.902 ,+0545.3
943265 ,99999 ,ALICE SPRINGS ARPT            ,AS   ,   ,      ,-23.800 ,+133.917 ,+0541.0
943270 ,99999 ,JERVOIS                       ,AS   ,   ,      ,-22.950 ,+136.150 ,+0329.0
943280 ,99999 ,TERRITORY GRAPE FARM          ,AS   ,   ,      ,-22.450 ,+133.633 ,+0567.0
943290 ,99999 ,URANDANGI                     ,AS   ,   ,      ,-21.600 ,+138.300 ,+0175.0
943320 ,99999 ,MOUNT ISA                     ,AS   ,   ,YBMA  ,-20.664 ,+139.489 ,+0341.7
943330 ,99999 ,BOULIA AIRPORT                ,AS   ,   ,      ,-22.917 ,+139.900 ,+0158.0
943340 ,99999 ,BEDOURIE POLICE STATION       ,AS   ,   ,      ,-24.367 ,+139.467 ,+0093.0
943350 ,99999 ,CLONCURRY AIRPORT             ,AS   ,   ,      ,-20.667 ,+140.500 ,+0187.0
943360 ,99999 ,THE MONUMENT AIRPORT          ,AS   ,   ,      ,-21.800 ,+139.917 ,+0289.0
943370 ,99999 ,JULIA CREEK                   ,AS   ,   ,      ,-20.667 ,+141.733 ,+0124.0
943380 ,99999 ,TREPELL AIRPORT               ,AS   ,   ,      ,-21.833 ,+140.883 ,+0267.0
943390 ,99999 ,WINTON POST OFFICE            ,AS   ,   ,      ,-22.383 ,+143.033 ,+0184.0
943400 ,99999 ,RICHMOND POST OFFICE          ,AS   ,   ,      ,-20.733 ,+143.133 ,+0214.0
943410 ,99999 ,RICHMOND                      ,AS   ,   ,YRMD  ,-20.702 ,+143.115 ,+0206.0
943420 ,99999 ,WINTON AIRPORT                ,AS   ,   ,      ,-22.367 ,+143.083 ,+0193.0
943430 ,99999 ,HUGHENDEN AIRPORT             ,AS   ,   ,      ,-20.817 ,+144.233 ,+0316.0
943440 ,99999 ,URANDANGI AERODROME           ,AS   ,   ,      ,-21.600 ,+138.367 ,+0075.0
943450 ,99999 ,ISISFORD POST OFFICE          ,AS   ,   ,      ,-24.267 ,+144.433 ,+0205.0
943460 ,99999 ,LONGREACH AERO                ,AS   ,   ,YBLR  ,-23.433 ,+144.283 ,+0192.0
943500 ,99999 ,BARCALDINE POST OFFICE        ,AS   ,   ,      ,-23.550 ,+145.283 ,+0267.0
943510 ,99999 ,BLACKALL                      ,AS   ,   ,      ,-24.417 ,+145.467 ,+0285.0
943549 ,99999 ,TWINHILLS POST OFFICE         ,AS   ,   ,      ,-21.950 ,+146.950 ,+0198.0
